cust_id,term,amount,apy
373901,30,347512,4.17
322349,30,384879,5.28
107326,30,433404,5.21
364175,30,350345,4.53
222539,30,422900,3.83
423824,30,492726,3.26
944266,30,382006,4.35
875489,20,297785,4.94
869699,30,486145,3.98
521952,30,435276,3.67
277637,30,413409,4.11
715236,30,264084,4.47
748766,30,320498,4.3
804399,30,397278,5.04
261344,10,472151,4.18
340915,30,334528,3.83
586513,30,401770,4.29
701007,30,295690,4.53
606036,30,410723,3.56
854397,30,372243,4.18
511080,10,466564,4.0
231899,30,408504,4.5
396390,15,354295,3.87
185011,30,341886,4.43
657380,15,292040,5.2
999558,30,329965,3.84
616901,30,401640,4.3
333398,30,510025,3.42
240430,10,395176,4.91
690918,30,290563,5.61
452280,30,253877,3.83
543266,30,220773,4.13
848101,20,493649,4.41
400707,30,286832,4.28
950483,20,421067,5.05
686837,30,286723,4.13
453128,10,397230,3.96
200227,30,362597,4.95
319817,30,503698,3.04
115734,30,260271,4.33
445487,30,439721,3.34
826954,15,336345,3.9
286685,30,478217,4.13
963104,15,300219,5.11
676612,15,389243,3.17
641098,30,546114,4.27
378936,30,480627,3.98
806339,30,502192,4.58
206226,30,305648,5.09
241658,30,346460,3.88
605441,20,503153,4.5
791326,30,274707,4.18
839625,15,320345,4.02
822098,15,334758,3.49
521768,10,445394,4.99
206913,10,334735,3.39
523376,30,215980,4.5
689370,30,432494,3.61
484853,30,261263,3.26
967086,30,366968,3.83
155213,30,269668,4.32
502357,30,488888,4.55
805649,15,297856,3.85
578214,20,486659,4.08
393663,30,412874,4.05
759455,15,500549,4.28
329741,30,405876,4.65
520153,30,381910,5.12
668772,15,387129,3.89
438101,30,411616,4.62
160877,30,480751,4.67
203353,30,502833,4.69
126912,15,353790,4.4
993066,15,424861,4.19
807804,15,546184,3.94
679299,30,357127,3.91
746969,30,451757,4.74
822681,30,237318,3.25
809657,30,401816,4.38
366928,30,271687,4.62
545032,10,322389,3.54
656375,30,257789,4.43
280020,15,374156,3.89
553319,15,305798,5.13
356107,30,340983,5.06
188835,15,409365,3.2
464287,30,378763,3.33
739756,30,377775,3.18
404803,30,395082,4.84
741606,30,358579,4.95
746118,30,331688,4.56
751538,30,555979,5.03
967378,20,339222,4.34
801769,20,397548,4.04
848680,15,435188,2.26
496224,30,349361,4.33
863722,30,529687,4.95
760311,30,344131,4.47
114292,30,373212,4.41
224388,30,297722,4.03
928544,30,330733,4.25
474793,30,408206,3.35
192082,15,326938,4.1
238445,30,279149,4.47
439276,10,448509,3.77
746268,30,448033,3.43
776644,30,407063,3.82
700314,30,442711,3.74
802856,30,345621,4.67
291573,20,298259,3.8
844522,30,408975,4.12
491706,30,447030,4.54
461022,30,255646,3.96
146728,30,310070,3.37
739747,30,336183,3.46
789185,30,364622,4.26
853972,15,357952,4.34
310704,30,364718,4.58
471096,30,449362,4.92
274754,15,477974,3.47
742013,20,294326,3.98
574685,30,348055,3.84
500166,15,426953,4.45
847523,30,449405,4.23
281878,15,383445,3.78
508997,30,271545,3.41
449521,30,321892,4.86
162258,30,422487,3.9
842066,30,404983,4.65
192466,30,456986,4.2
824778,30,452325,3.81
867835,15,273696,4.15
265851,30,399711,4.28
509252,15,431323,4.42
541678,10,409887,4.42
658245,30,348221,4.61
444016,30,457321,3.5
660929,15,436476,3.97
108493,15,359395,5.65
955360,30,347810,4.2
616809,15,483911,3.81
113439,10,436767,3.59
296715,30,466590,3.63
183838,15,381915,4.12
911576,30,310880,3.89
457616,30,369094,3.28
264672,30,214860,3.56
942180,30,362151,4.18
194741,30,229804,5.03
238364,20,358453,4.79
267135,15,297515,4.51
333192,15,264263,5.26
301103,30,455400,4.04
835999,30,464813,4.16
328655,30,250457,4.63
165085,30,335341,3.8
402809,30,430401,3.42
366096,20,415618,4.44
954493,15,385827,3.96
127010,15,353315,3.62
249844,20,432233,4.15
168246,30,331891,4.2
450911,20,427383,4.34
676137,10,502564,4.4
828468,20,466225,4.63
614930,30,507748,4.59
386370,15,334961,4.18
130097,30,398348,4.54
316070,30,450084,4.16
495990,15,409567,4.45
834669,15,310606,4.4
750111,15,363812,4.34
699834,30,401906,3.97
892424,30,246880,3.97
539233,15,222173,4.59
488161,15,291742,3.39
595674,15,275404,3.42
207479,30,283507,4.47
267252,30,459953,5.01
595854,30,332579,3.84
268074,15,297183,4.27
243214,30,403033,3.99
172908,15,469910,3.7
957900,15,508472,4.5
964756,30,238944,4.38
295035,30,279511,4.31
967511,30,255340,4.44
376896,30,450873,4.68
935040,30,467442,3.29
672002,30,349748,3.53
538397,30,270590,3.47
889817,30,382976,4.03
822962,15,183431,3.77
246332,30,337332,4.29
929792,30,330283,4.78
546251,15,300645,4.9
963128,30,280856,4.85
515535,30,454595,3.99
862681,30,346371,3.97
114756,15,261985,4.58
878394,30,350821,3.22
724293,10,367892,3.63
672592,15,287055,4.45
370426,30,430033,4.87
903842,30,336039,4.16
220680,30,406473,4.55
469171,30,397665,4.03
675666,20,282967,4.58
239399,30,266854,5.33
770341,10,417796,4.37
759594,30,451528,4.59
709331,30,299975,3.36
437780,30,483856,4.21
444654,30,408801,4.23
434108,20,390896,3.12
252812,15,473896,4.1
642003,30,367669,3.79
333535,30,275309,2.84
175685,30,349094,4.9
659349,30,323367,4.42
330230,15,347757,4.0
668014,30,509396,3.91
569968,30,380014,4.56
935431,30,479281,4.01
562406,30,351155,4.71
694570,30,317865,3.82
802568,30,370089,3.32
632521,30,397197,4.67
805888,15,552012,4.63
462014,10,338830,3.73
840690,30,408652,3.83
851728,15,408462,4.05
318667,20,384951,4.1
831091,10,428768,4.3
311845,30,405706,5.03
670656,30,512520,4.79
745344,10,374027,4.19
479276,15,341450,5.0
672157,30,265337,4.7
905259,30,383828,3.65
172591,15,421660,4.81
506872,30,355162,4.05
749277,20,427541,4.0
165483,30,466533,4.39
879094,15,205311,4.17
507506,30,463837,3.93
241318,30,320146,3.52
480827,20,351694,4.42
788778,30,344691,4.23
959661,30,512891,4.2
482501,30,161820,4.2
118520,30,366094,4.66
132486,30,357355,3.36
816408,30,449923,4.67
692959,10,380130,4.77
812951,30,345499,3.59
204364,30,486268,4.7
887151,30,322373,3.13
997888,30,534605,4.3
949754,20,390624,3.72
817482,30,329293,4.8
243980,15,365376,4.3
683844,15,428941,5.01
497599,30,262153,3.7
748722,30,384410,3.91
829320,30,320283,4.0
291807,30,362575,3.39
424585,30,428135,4.68
102045,30,396304,3.57
591142,30,392092,4.5
990038,30,433989,4.64
851257,30,301671,4.38
874732,30,287495,4.85
452683,30,376693,5.09
849255,30,366226,4.14
373800,30,488660,3.91
659138,30,446424,4.02
114181,30,316498,3.8
211330,30,387620,4.7
137162,30,439191,4.91
367136,30,321232,4.22
453573,30,195805,3.93
234710,30,250187,4.49
715560,15,410195,4.08
237361,15,386647,3.1
882300,15,359527,4.29
383543,30,386237,3.36
183911,30,492731,4.28
318423,30,406548,3.98
657182,30,367038,3.89
863075,20,275378,4.5
755026,30,333244,3.81
429174,30,392167,3.68
769196,30,528003,4.14
822763,30,398290,4.02
631965,30,371010,3.46
322298,30,413642,3.8
408809,30,353743,4.39
438308,15,405535,4.31
134518,15,376614,4.99
589071,30,443341,4.18
337821,15,355189,3.86
497185,30,335968,4.22
857909,15,468808,4.99
588292,30,418891,4.93
382231,30,292943,4.01
196788,30,440724,4.46
643358,30,321053,5.14
663087,15,437002,3.85
844540,15,446218,4.0
151580,30,335243,4.15
185992,30,303806,3.53
533452,10,247758,3.7
224055,30,330086,3.48
463726,30,326443,3.58
107401,30,314033,4.55
951597,30,280317,3.64
223832,30,453785,3.68
556446,15,375478,3.97
351845,30,496504,4.61
316327,30,455266,3.02
216666,30,477631,4.11
981201,30,202483,3.37
563017,15,389360,3.83
176158,30,446635,4.21
818609,15,381933,3.76
168600,15,375263,4.15
577336,30,185772,4.91
260158,30,403885,3.36
893255,30,228906,3.63
391520,30,420710,3.97
746490,30,483598,4.5
987126,30,345398,3.77
415477,30,341770,3.97
929134,30,222322,4.51
761814,15,316795,3.82
586039,30,364954,3.53
486871,30,335259,4.82
257741,30,334257,4.23
111391,15,299945,3.49
656368,30,503776,4.46
657912,30,288339,3.16
141998,30,412932,2.98
755602,30,385378,4.09
553498,30,389593,4.51
971382,30,454882,4.37
170611,15,381690,5.59
396103,30,397059,4.34
134053,30,302418,4.36
739486,30,467226,3.95
223071,15,323285,4.14
551548,30,379217,3.66
926105,15,419785,4.12
369591,30,264701,4.22
590707,30,285382,4.44
136646,30,517273,4.71
714735,30,529196,4.64
300507,30,349169,4.45
978978,30,328620,5.06
309536,30,317464,4.19
321202,30,300113,4.36
303501,30,330548,4.65
775161,30,442226,4.46
850668,30,368142,4.01
771768,15,410322,4.23
709544,30,404380,4.42
485575,30,318522,3.41
568779,20,389378,4.81
949827,15,299461,4.54
629395,30,406669,3.59
581474,30,424481,4.41
275486,30,361575,4.47
667656,30,403613,4.1
831458,30,402226,4.5
356966,30,465383,4.62
181828,30,422311,4.95
841763,30,451470,3.9
192294,30,339672,4.64
697728,30,462300,4.2
797612,30,384388,4.26
911323,30,446347,4.1
476712,15,323758,5.04
719376,30,366075,3.73
200553,30,369692,4.14
569375,15,389946,4.67
851869,30,384900,4.58
603056,30,385512,4.64
329122,30,381741,4.84
811617,30,406340,4.54
849068,30,345508,4.79
813600,30,407681,3.88
595210,30,538498,3.8
178973,30,405599,4.81
692760,30,475721,4.31
408367,30,383443,4.34
948221,30,331893,3.75
212592,30,358008,5.11
796110,30,293682,4.58
771935,30,381709,4.86
907756,15,467645,5.15
141150,30,316594,4.32
774389,30,327725,4.67
952911,30,301524,4.95
891075,30,278547,4.69
835670,30,426191,3.75
165336,30,274060,5.26
932450,30,387540,4.9
893979,15,296126,5.45
545174,30,350032,4.58
934632,30,401322,4.8
411747,30,313571,4.36
668586,30,490888,4.83
305634,30,375012,3.78
800746,15,363594,4.73
665247,30,355588,4.27
126430,30,376497,4.86
801461,30,330000,3.9
813458,15,206575,4.92
981323,30,367294,4.22
869499,30,405182,4.75
599666,30,446042,3.54
358152,15,343474,3.86
989574,30,345209,4.02
225369,15,433051,5.17
366273,30,369962,4.67
705827,30,383404,4.79
643451,10,396651,4.22
116677,15,352613,4.38
525107,15,349520,3.92
623843,20,388351,4.25
406151,30,298367,4.0
407697,30,390807,4.94
589478,30,259651,3.82
724458,15,361308,3.82
496629,30,386775,4.31
425536,30,292028,4.53
541647,10,306881,4.45
162414,30,425887,4.87
173647,15,318517,4.01
997475,30,346785,4.5
869279,30,337108,4.22
990357,30,475744,3.93
731655,30,300272,3.84
153807,30,310601,4.64
827247,30,470298,4.0
946249,30,457271,4.16
295998,30,233716,4.66
536281,15,322748,4.36
466361,30,399618,4.73
823229,30,337267,3.99
223440,30,550377,4.39
904851,15,470227,4.01
144407,30,390371,4.23
820038,30,531665,4.46
738284,30,311743,5.33
927796,15,316335,4.05
644758,30,270821,3.86
397286,15,398052,5.0
508500,30,276731,3.79
880155,30,436549,3.67
909389,30,299606,5.01
251527,30,515015,4.27
460242,30,350219,4.04
488398,30,450834,4.38
900879,30,372986,4.63
360286,15,366431,4.25
861281,30,459477,3.08
431907,30,293612,3.77
974225,30,520593,4.56
552265,15,353732,4.56
123213,30,245249,4.7
949428,30,361736,4.22
138809,30,325465,4.92
274333,30,421356,3.99
885130,30,443494,4.43
944007,30,446177,3.68
156556,15,316729,4.66
285185,30,265896,4.69
998934,30,386725,4.87
909403,30,355479,4.35
428571,30,319500,4.21
945715,15,416206,4.09
721609,15,331994,3.56
146046,30,189337,3.78
812976,30,311532,4.73
160389,30,446555,4.36
907454,30,281370,4.0
301378,30,381733,4.42
620791,30,422496,3.77
125641,30,549081,4.62
284227,30,474431,4.4
966994,20,617087,5.56
622469,30,434459,3.73
689642,20,367908,4.99
263597,15,338801,4.12
371743,30,383143,3.79
115657,15,422276,3.89
134879,30,519872,3.37
238421,10,414892,4.83
237605,10,350103,4.3
330361,30,281580,4.66
951917,30,308870,4.09
851925,15,410137,4.42
785675,30,336949,3.51
975456,30,472092,4.97
218827,30,344901,4.33
363971,30,350071,4.12
278232,30,383708,4.2
502612,30,445887,4.6
928286,30,411920,4.18
912700,30,297550,3.43
372059,30,330607,3.71
593961,30,309697,4.41
833205,30,386873,4.15
991218,30,335677,3.57
818426,15,286862,3.95
722040,15,299788,4.85
619881,15,488583,4.69
530408,15,387508,4.44
445737,30,345619,4.61
504813,30,407636,3.77
764336,10,518398,3.48
735788,30,356728,4.42
381787,15,267442,4.03
150510,30,248895,3.93
837479,30,341311,3.54
506297,30,359960,4.07
102532,30,645929,4.09
775069,30,333357,4.45
559989,15,230500,4.5
218399,30,263237,4.35
527391,30,475307,4.41
266891,30,450671,3.38
816858,30,305086,3.35
951954,30,267071,3.73
410315,15,310373,3.33
441876,30,485354,4.37
982506,30,495329,4.42
209102,30,409956,5.01
166530,30,441304,4.58
115703,30,395076,3.92
235903,30,381676,3.39
776771,30,383826,5.91
916554,15,322277,4.29
695473,30,438618,4.18
442583,30,407866,3.85
257995,15,446349,4.47
338043,30,402361,3.6
637634,30,356029,4.14
470635,15,367394,4.24
969805,30,280772,4.79
694857,15,439182,4.23
756379,30,392516,5.92
211590,30,508410,4.34
256990,20,364046,4.81
412886,30,440919,4.38
749927,30,316112,4.11
272851,30,513077,4.31
933682,30,283105,4.46
353763,10,381598,4.79
470990,15,414920,4.43
918095,10,425375,4.22
591983,15,291769,4.23
629654,10,384374,4.45
467559,15,428155,3.72
100145,30,438486,3.83
780270,20,308159,4.22
121410,30,269373,4.85
608688,15,482757,4.04
644381,30,473398,3.64
266922,30,469286,4.27
634840,30,357967,3.54
641327,15,435173,4.76
694060,10,447823,4.25
576129,20,461561,4.49
438883,30,357809,4.48
995785,30,524076,4.74
566311,30,407975,3.48
496514,15,546954,4.55
553492,30,430635,4.49
370268,15,392793,3.86
522686,15,455159,4.49
141379,30,307234,3.63
693750,30,455803,4.7
996857,30,340741,3.95
973551,30,370668,4.57
711374,30,378310,4.6
261701,30,434087,4.24
249266,30,407095,4.29
676499,30,449804,4.26
404064,30,353418,3.63
503602,30,360855,4.79
494568,30,365550,4.16
239825,10,334544,4.56
395377,15,411896,3.59
651181,30,374005,4.71
693958,30,478087,3.9
302679,30,432908,4.54
125624,20,326382,4.31
126859,15,358833,4.0
736750,30,429242,4.96
566944,15,317323,5.39
330790,30,419735,4.03
762444,30,318775,3.71
172836,30,284831,4.26
544352,30,395862,4.32
232395,30,424294,4.01
340101,30,480917,4.45
130993,30,370411,3.94
357047,10,266070,4.27
525017,15,476651,4.26
564883,30,346803,3.52
363605,10,397542,4.28
990983,30,466168,5.32
900649,30,453457,4.72
781772,30,372512,4.37
235363,30,375813,4.11
803669,30,361519,3.55
314017,30,274856,3.72
645198,30,341032,3.84
251877,30,210189,3.6
983314,30,382378,4.36
264738,30,449354,5.35
967171,30,351731,4.1
842838,15,334542,3.79
494077,30,324282,4.34
389098,30,342047,4.58
414222,30,467405,4.69
256175,30,234282,4.69
451782,30,412633,3.98
202230,30,234533,4.48
377871,15,440782,3.03
189668,30,420706,3.55
971162,30,331542,4.97
400537,30,316996,4.65
675676,30,499793,3.98
503229,30,399456,3.58
226372,30,310305,4.04
731675,30,421836,4.14
444008,20,451575,4.76
827931,30,257211,4.92
262095,30,344297,4.54
306700,20,368553,4.42
860111,30,322856,4.26
449845,10,400168,3.58
294217,30,276833,3.26
992246,10,282694,3.71
758573,15,233571,4.35
645628,30,491610,4.45
962862,30,242299,4.5
555142,15,394561,4.51
610752,30,384319,4.26
968885,30,365678,4.33
563537,30,177527,3.67
282418,15,423044,3.54
533718,30,405107,4.57
916256,30,484535,4.14
895138,15,463657,3.62
471726,30,432792,4.02
353212,30,355196,4.34
941113,30,461028,5.09
251000,30,345156,4.66
177884,30,390522,4.05
863962,10,423662,4.57
218390,30,301598,3.53
654754,15,315594,4.71
898888,30,408516,4.67
287196,15,280043,3.98
137041,20,285964,3.72
289631,30,256348,4.53
388120,20,282743,4.44
150258,30,479809,4.91
549377,30,364217,4.43
409854,30,368953,4.57
972908,15,368646,3.05
524510,30,355577,3.75
320467,30,394416,4.59
145766,30,161047,4.29
436150,15,300057,5.28
114964,20,539793,3.95
790335,30,307996,4.18
317159,30,293173,3.87
556775,30,451930,5.0
373925,30,436330,3.26
498192,30,323983,4.09
611725,30,430159,3.34
424319,30,536146,4.41
467508,10,486853,4.48
748844,30,347127,4.0
847824,30,202365,4.8
629645,30,478602,4.49
996061,30,406290,4.1
884556,15,306443,5.2
276067,30,305435,4.22
942955,30,385453,4.77
588441,15,310348,4.55
980502,30,276314,4.35
625457,30,384959,3.95
365280,30,203124,4.56
105187,30,335369,4.12
714195,30,390498,4.66
242819,30,448083,5.06
712868,15,364572,4.0
666170,20,272842,4.77
309582,30,214494,4.06
357627,30,347392,5.17
676291,30,439991,4.51
354832,30,410729,3.12
889809,30,328853,4.32
636972,30,369599,4.62
983035,10,497334,4.12
805676,30,481094,4.62
484739,20,370413,3.96
243582,30,461661,4.16
639514,30,340463,4.55
133366,30,339575,4.06
157083,10,420339,3.79
913181,30,417560,3.89
546700,30,532933,4.47
367517,15,437274,4.15
264990,30,418942,4.23
587541,30,503048,4.15
846981,30,353542,4.47
785548,30,500471,4.99
659803,30,237171,4.09
833587,30,301834,4.53
947121,30,408823,4.2
220342,15,423658,4.25
464206,30,394531,4.27
566277,15,482041,4.33
149357,10,328436,4.68
453589,30,237750,4.16
367955,15,386815,3.11
735729,15,349474,4.58
696609,30,248780,3.98
238481,30,403897,4.51
339534,10,344996,4.73
786303,15,415642,4.13
572346,15,307169,4.0
300656,15,433291,3.82
536868,30,344337,4.15
352750,30,261378,4.47
149437,30,369516,4.28
761530,30,338797,3.78
522223,30,338365,3.37
167761,30,389903,3.95
607498,30,434584,2.87
654674,30,537596,4.45
618960,30,363904,3.95
106976,30,428177,4.75
992024,30,345701,4.43
764609,30,317589,5.12
290429,15,465971,5.0
719568,30,447219,3.35
694646,30,438382,3.44
192412,30,378528,4.97
160434,30,323338,4.51
583055,15,205171,4.64
553733,30,368163,5.1
406213,20,380016,3.91
286989,30,296510,3.14
288646,30,420831,4.9
479161,30,422162,3.29
610684,15,253302,4.66
965065,30,323033,4.1
189500,30,344389,4.54
443533,15,466488,4.87
219079,30,383848,4.6
856403,30,315371,4.09
518133,30,408818,4.42
762003,30,294576,4.27
809201,30,302714,3.93
621227,30,362872,3.75
872385,30,414355,3.92
575790,30,537339,3.97
712020,30,356632,4.26
973543,20,252472,3.59
419160,30,451499,4.59
945196,15,418775,4.6
370233,30,336589,4.16
880728,30,339860,4.0
439247,15,404509,4.13
534479,30,447373,4.42
568452,15,319395,4.34
684231,10,439629,3.66
756378,30,442186,4.48
671266,30,381421,4.42
311991,30,490610,3.55
757481,30,524500,3.96
362780,30,418907,4.12
467355,10,482126,3.37
363178,30,470716,3.36
130190,15,269513,3.69
152630,10,341564,4.01
396179,30,462142,4.39
759554,15,341297,3.55
903928,30,272274,5.8
842807,30,267390,4.53
582890,30,458883,3.88
866553,30,409737,3.29
527299,30,279768,4.41
940358,30,355853,4.73
858327,30,463385,3.8
886889,30,281856,4.82
666208,30,342547,4.17
592821,30,306303,3.92
817504,30,411150,4.49
108488,10,402323,4.78
593003,15,314201,3.92
982787,10,467857,3.13
269056,15,249910,2.91
891588,30,404713,3.93
990928,20,352267,3.22
229585,15,304900,4.41
656977,30,416957,3.71
233171,15,278849,4.29
820363,15,576364,4.02
995111,15,359958,4.15
902566,30,307574,3.51
529276,30,353298,4.85
589116,15,369034,4.95
610724,30,536273,4.04
816222,15,428473,3.85
800655,15,337203,3.94
314118,30,415683,4.1
301657,15,469874,5.24
287413,30,314880,3.36
242076,30,457508,4.1
233274,30,465921,3.66
233122,30,388791,4.44
548569,15,338991,4.97
102352,30,482080,4.0
295264,30,374902,4.02
728226,30,441914,3.72
440630,30,434779,4.38
715625,30,347136,4.26
884645,30,383237,3.78
411019,30,438037,3.45
120579,30,467410,5.0
517569,30,369524,3.74
582878,30,288609,4.47
500623,30,407735,4.18
523120,30,272620,4.02
201995,30,488999,4.53
474410,20,281706,4.04
676858,15,432981,3.26
324432,30,339940,4.53
274807,30,360591,4.47
286416,30,505361,4.0
136645,30,409792,4.59
462628,15,405873,4.76
154327,30,351195,4.19
673721,30,328811,4.66
402420,30,339112,5.3
399362,15,335032,3.98
465519,30,435446,4.74
266416,30,344377,4.33
715884,15,435955,4.32
457206,15,368114,3.88
938550,15,320927,4.6
618639,30,376760,4.42
370745,30,439804,4.11
465030,30,453997,3.97
549963,30,426187,4.58
909867,30,376502,4.76
935720,30,484801,3.65
327019,30,312748,4.92
439648,15,458774,3.55
869934,15,407997,4.83
428201,30,312262,3.56
737597,30,538219,4.52
599574,15,276978,4.19
144380,30,260799,4.0
241181,30,427285,4.16
746982,30,330559,5.0
284875,30,285693,4.16
444072,30,412889,3.97
849589,30,347644,3.67
707968,15,343128,4.85
326153,30,418278,4.26
337812,30,453077,3.96
239609,30,374330,4.62
592990,30,321807,4.52
889558,30,442787,3.56
901843,30,395537,4.31
957847,30,247482,3.83
218571,30,374310,3.91
526495,15,336881,4.43
522609,30,450770,3.7
911870,30,294771,4.0
895909,30,392084,3.61
